Id,Target
4da685d4-bb9d-11e8-b2b9-ac1f6b6435d0,0
4db30bbe-bbb2-11e8-b2ba-ac1f6b6435d0,7 0
4dc066d6-bba5-11e8-b2ba-ac1f6b6435d0,7 0
4dd118ce-bbb3-11e8-b2ba-ac1f6b6435d0,6
4dd3f9c0-bbab-11e8-b2ba-ac1f6b6435d0,6
4dd6f368-bbca-11e8-b2bc-ac1f6b6435d0,7
4dd7c974-bbc9-11e8-b2bc-ac1f6b6435d0,7 0
4dd980c0-bbba-11e8-b2ba-ac1f6b6435d0,7 0
4ddb1e84-bba2-11e8-b2b9-ac1f6b6435d0,2
4ddf3740-bbba-11e8-b2ba-ac1f6b6435d0,1 2 0
4de12048-bbb3-11e8-b2ba-ac1f6b6435d0,4
4de1e3d2-bbbf-11e8-b2ba-ac1f6b6435d0,3
4de539f8-bbc7-11e8-b2bc-ac1f6b6435d0,0
4de8e49c-bbc5-11e8-b2bc-ac1f6b6435d0,2 0
4de8f0da-bbb2-11e8-b2ba-ac1f6b6435d0,0
4de96dd2-bbb5-11e8-b2ba-ac1f6b6435d0,6
4dea5c08-bba9-11e8-b2ba-ac1f6b6435d0,7 0
4dec2776-bbbe-11e8-b2ba-ac1f6b6435d0,7 0
4deec4fe-bbb4-11e8-b2ba-ac1f6b6435d0,7 0
4df2a314-bbc6-11e8-b2bc-ac1f6b6435d0,0
4df3d3ee-bbbf-11e8-b2ba-ac1f6b6435d0,5
4df97de0-bbaa-11e8-b2ba-ac1f6b6435d0,7 2
4dfee810-bbbf-11e8-b2ba-ac1f6b6435d0,0
4e07fe9c-bb9b-11e8-b2b9-ac1f6b6435d0,7 2 0
4e10b90a-bba1-11e8-b2b9-ac1f6b6435d0,7 2 0
4e163ea4-bb9a-11e8-b2b9-ac1f6b6435d0,7
4e170cbe-bbac-11e8-b2ba-ac1f6b6435d0,1 2
4e222afc-bba4-11e8-b2b9-ac1f6b6435d0,3
4e26dc82-bbbd-11e8-b2ba-ac1f6b6435d0,2
4e2a9212-bbc4-11e8-b2bc-ac1f6b6435d0,2
4e2ada98-bb9b-11e8-b2b9-ac1f6b6435d0,1 0
4e2b9416-bbc2-11e8-b2bb-ac1f6b6435d0,7
4e35bd82-bba5-11e8-b2ba-ac1f6b6435d0,3
4e366606-bbaa-11e8-b2ba-ac1f6b6435d0,1 2 0
4e3818a6-bbba-11e8-b2ba-ac1f6b6435d0,0
4e3e0570-bbbc-11e8-b2ba-ac1f6b6435d0,7 5
4e40fb98-bba5-11e8-b2ba-ac1f6b6435d0,2 0
4e4d0e5c-bbbd-11e8-b2ba-ac1f6b6435d0,7
4e4dd5da-bbbd-11e8-b2ba-ac1f6b6435d0,9 10
4e4e0e40-bbb5-11e8-b2ba-ac1f6b6435d0,2 0
4e580aa0-bba9-11e8-b2ba-ac1f6b6435d0,5
4e5a2806-bbc9-11e8-b2bc-ac1f6b6435d0,7 2 0
4e65637e-bbab-11e8-b2ba-ac1f6b6435d0,1
4e6729da-bbb9-11e8-b2ba-ac1f6b6435d0,5
4e6ddc4a-bb9f-11e8-b2b9-ac1f6b6435d0,1
4e730560-bbb5-11e8-b2ba-ac1f6b6435d0,0
4e84c502-bba6-11e8-b2ba-ac1f6b6435d0,2
4e85d998-bbb9-11e8-b2ba-ac1f6b6435d0,7
4e8a89f8-bbc7-11e8-b2bc-ac1f6b6435d0,6
4e93b9a8-bbc5-11e8-b2bc-ac1f6b6435d0,7 4
4e99c926-bbb4-11e8-b2ba-ac1f6b6435d0,7 0
4e9f9c0a-bbca-11e8-b2bc-ac1f6b6435d0,1
4ea790f4-bba2-11e8-b2b9-ac1f6b6435d0,2 0
4ea7a640-bbaf-11e8-b2ba-ac1f6b6435d0,1
4eaa8738-bbab-11e8-b2ba-ac1f6b6435d0,5
4eae663a-bbad-11e8-b2ba-ac1f6b6435d0,5
4eb37ca8-bbb5-11e8-b2ba-ac1f6b6435d0,0
4eb544ae-bba9-11e8-b2ba-ac1f6b6435d0,9 10
4eb96842-bbbb-11e8-b2ba-ac1f6b6435d0,2 0
4ebd5498-bbbb-11e8-b2ba-ac1f6b6435d0,2
4ecad5c6-bbb8-11e8-b2ba-ac1f6b6435d0,2 8
4ecef382-bbad-11e8-b2ba-ac1f6b6435d0,3 0
4ed1d0d2-bba5-11e8-b2ba-ac1f6b6435d0,2 0
4ed43bd0-bbad-11e8-b2ba-ac1f6b6435d0,4 0
4ee600d2-bb9d-11e8-b2b9-ac1f6b6435d0,2
4ef40bd8-bba1-11e8-b2b9-ac1f6b6435d0,0
4ef6964e-bbad-11e8-b2ba-ac1f6b6435d0,7
4efa0810-bbc6-11e8-b2bc-ac1f6b6435d0,7 2
4efaee5a-bbc2-11e8-b2bb-ac1f6b6435d0,2 0
4efb92fe-bba6-11e8-b2ba-ac1f6b6435d0,0
4efd6918-bbbe-11e8-b2ba-ac1f6b6435d0,3
4efffad2-bb9d-11e8-b2b9-ac1f6b6435d0,7
4f015320-bbaa-11e8-b2ba-ac1f6b6435d0,0
4f03d8de-bba5-11e8-b2ba-ac1f6b6435d0,2 0
4f0babc8-bbae-11e8-b2ba-ac1f6b6435d0,0
4f0c3e1e-bba7-11e8-b2ba-ac1f6b6435d0,5 0
4f1c2cfa-bbc7-11e8-b2bc-ac1f6b6435d0,7
4f1c75d6-bbac-11e8-b2ba-ac1f6b6435d0,6
4f1fde54-bb9a-11e8-b2b9-ac1f6b6435d0,7 0
4f26c210-bbbc-11e8-b2ba-ac1f6b6435d0,4
4f37ce96-bbbe-11e8-b2ba-ac1f6b6435d0,7
4f3eacf8-bbae-11e8-b2ba-ac1f6b6435d0,1
4f41df44-bbaf-11e8-b2ba-ac1f6b6435d0,0
4f4277d2-bbc9-11e8-b2bc-ac1f6b6435d0,4
4f444fde-bbc5-11e8-b2bc-ac1f6b6435d0,2
4f450df6-bba8-11e8-b2ba-ac1f6b6435d0,5
4f47bb78-bbb7-11e8-b2ba-ac1f6b6435d0,3 0
4f4fcc2a-bba1-11e8-b2b9-ac1f6b6435d0,7
4f50bcde-bbab-11e8-b2ba-ac1f6b6435d0,1 0
4f5ad97c-bbc3-11e8-b2bc-ac1f6b6435d0,2 0
4f5c19b8-bbc8-11e8-b2bc-ac1f6b6435d0,6
4f5c5bde-bba6-11e8-b2ba-ac1f6b6435d0,5
4f61177e-bbbe-11e8-b2ba-ac1f6b6435d0,6
4f638900-bbc3-11e8-b2bc-ac1f6b6435d0,2 0
4f6666da-bba9-11e8-b2ba-ac1f6b6435d0,2 0
4f685920-bb9c-11e8-b2b9-ac1f6b6435d0,5 0
4f685c72-bbba-11e8-b2ba-ac1f6b6435d0,5
4f734e08-bbb9-11e8-b2ba-ac1f6b6435d0,7 0
4f77763e-bbca-11e8-b2bc-ac1f6b6435d0,6 0
4f82405c-bbc8-11e8-b2bc-ac1f6b6435d0,0
4f846a3e-bba1-11e8-b2b9-ac1f6b6435d0,5
4f852326-bbaa-11e8-b2ba-ac1f6b6435d0,4
4f88e5c6-bba8-11e8-b2ba-ac1f6b6435d0,1
4f89efd0-bbc5-11e8-b2bc-ac1f6b6435d0,7 0
4f89f712-bb9a-11e8-b2b9-ac1f6b6435d0,3
4f9ebf6c-bbb3-11e8-b2ba-ac1f6b6435d0,0
4f9fe94c-bbbc-11e8-b2ba-ac1f6b6435d0,7 2
4fa0dc44-bbb2-11e8-b2ba-ac1f6b6435d0,7 0
4fa3b292-bbae-11e8-b2ba-ac1f6b6435d0,6
4fa9254c-bbbd-11e8-b2ba-ac1f6b6435d0,6
4fae58c6-bbc4-11e8-b2bc-ac1f6b6435d0,0
4fb9a636-bbc9-11e8-b2bc-ac1f6b6435d0,0
4fbd5cb0-bbae-11e8-b2ba-ac1f6b6435d0,3
4fbfc694-bb9a-11e8-b2b9-ac1f6b6435d0,7 0
4fd4f414-bb9b-11e8-b2b9-ac1f6b6435d0,7
4fd8b252-bbaf-11e8-b2ba-ac1f6b6435d0,1
4fdb9be6-bbbb-11e8-b2ba-ac1f6b6435d0,2
4fdf76f0-bba5-11e8-b2ba-ac1f6b6435d0,3 0
4fe9342e-bbb4-11e8-b2ba-ac1f6b6435d0,0
4feba6cc-bbab-11e8-b2ba-ac1f6b6435d0,7 0
4fecf7ba-bbb1-11e8-b2ba-ac1f6b6435d0,2 0
4fef384a-bbc5-11e8-b2bc-ac1f6b6435d0,2 0
50017446-bbb7-11e8-b2ba-ac1f6b6435d0,2
50023de4-bbc7-11e8-b2bc-ac1f6b6435d0,3
50026d56-bbb2-11e8-b2ba-ac1f6b6435d0,5 2
50065a22-bbc3-11e8-b2bc-ac1f6b6435d0,0
5018bcee-bbc3-11e8-b2bc-ac1f6b6435d0,2
50245336-bbc5-11e8-b2bc-ac1f6b6435d0,4
50254d04-bbb6-11e8-b2ba-ac1f6b6435d0,1 0
5028afd2-bbc8-11e8-b2bc-ac1f6b6435d0,7
5035e82c-bba6-11e8-b2ba-ac1f6b6435d0,7 0
5037c40c-bbc5-11e8-b2bc-ac1f6b6435d0,3
50385e4a-bbb5-11e8-b2ba-ac1f6b6435d0,7 0
503d8652-bbad-11e8-b2ba-ac1f6b6435d0,7
50414c5c-bba2-11e8-b2b9-ac1f6b6435d0,0
5045236e-bba1-11e8-b2b9-ac1f6b6435d0,0
5048b496-bbad-11e8-b2ba-ac1f6b6435d0,4
504a3724-bbb4-11e8-b2ba-ac1f6b6435d0,2 0
5052efcc-bbbe-11e8-b2ba-ac1f6b6435d0,5 0
505549ae-bbad-11e8-b2ba-ac1f6b6435d0,4
5058b16a-bbae-11e8-b2ba-ac1f6b6435d0,3
5061784c-bbca-11e8-b2bc-ac1f6b6435d0,3
5066aa10-bbc0-11e8-b2bb-ac1f6b6435d0,5 0
506b04fe-bbaf-11e8-b2ba-ac1f6b6435d0,7
507161e0-bbb0-11e8-b2ba-ac1f6b6435d0,2 0
50755000-bbad-11e8-b2ba-ac1f6b6435d0,7 2
507b7e94-bbbc-11e8-b2ba-ac1f6b6435d0,7 0
50876522-bbb9-11e8-b2ba-ac1f6b6435d0,6 2
508ddba2-bba3-11e8-b2b9-ac1f6b6435d0,0
509145bc-bba3-11e8-b2b9-ac1f6b6435d0,2
509599d0-bbaf-11e8-b2ba-ac1f6b6435d0,2
5096a54e-bbb6-11e8-b2ba-ac1f6b6435d0,0
509707b0-bbc4-11e8-b2bc-ac1f6b6435d0,3
50add092-bbb2-11e8-b2ba-ac1f6b6435d0,2 0
50b38268-bbac-11e8-b2ba-ac1f6b6435d0,6
50bd311e-bbac-11e8-b2ba-ac1f6b6435d0,5 0
50c09482-bb9b-11e8-b2b9-ac1f6b6435d0,0
50c5c372-bbae-11e8-b2ba-ac1f6b6435d0,5
50d08456-bba9-11e8-b2ba-ac1f6b6435d0,4
50d3256a-bbc9-11e8-b2bc-ac1f6b6435d0,1 0
50d83200-bbb3-11e8-b2ba-ac1f6b6435d0,3 0
50dba916-bba5-11e8-b2ba-ac1f6b6435d0,0
50e05232-bbc2-11e8-b2bb-ac1f6b6435d0,1
50e17256-bba5-11e8-b2ba-ac1f6b6435d0,7
50e61c06-bbc9-11e8-b2bc-ac1f6b6435d0,7
50e887dc-bbbc-11e8-b2ba-ac1f6b6435d0,0
50f821f0-bbbd-11e8-b2ba-ac1f6b6435d0,6
50fa2d0e-bbc4-11e8-b2bc-ac1f6b6435d0,5
50fb845c-bbc8-11e8-b2bc-ac1f6b6435d0,2 0
50febb3c-bbc7-11e8-b2bc-ac1f6b6435d0,7
5100f28c-bbb6-11e8-b2ba-ac1f6b6435d0,0
510d1968-bba2-11e8-b2b9-ac1f6b6435d0,5
510d9c7c-bbab-11e8-b2ba-ac1f6b6435d0,5 0
510ea234-bbab-11e8-b2ba-ac1f6b6435d0,7 2
510f388e-bba1-11e8-b2b9-ac1f6b6435d0,5
51118da0-bbba-11e8-b2ba-ac1f6b6435d0,1
511ff564-bbb2-11e8-b2ba-ac1f6b6435d0,7 0
51272b8e-bbc8-11e8-b2bc-ac1f6b6435d0,0
51298390-bba3-11e8-b2b9-ac1f6b6435d0,6
512b07b0-bbc1-11e8-b2bb-ac1f6b6435d0,4
512bb606-bba3-11e8-b2b9-ac1f6b6435d0,0
512dedfc-bbb9-11e8-b2ba-ac1f6b6435d0,2 8
512e7c64-bba9-11e8-b2ba-ac1f6b6435d0,3 0
512ea21e-bb9c-11e8-b2b9-ac1f6b6435d0,2 0
5133feb6-bbb1-11e8-b2ba-ac1f6b6435d0,7 0
513586a0-bb9d-11e8-b2b9-ac1f6b6435d0,0
51455202-bbbf-11e8-b2ba-ac1f6b6435d0,0
514948aa-bb9f-11e8-b2b9-ac1f6b6435d0,1 0
5149f6e2-bbae-11e8-b2ba-ac1f6b6435d0,6 0
51653634-bbca-11e8-b2bc-ac1f6b6435d0,6
5174ff84-bba6-11e8-b2ba-ac1f6b6435d0,2 0
5177eb94-bba7-11e8-b2ba-ac1f6b6435d0,4
517acab6-bbbc-11e8-b2ba-ac1f6b6435d0,7 0
518b66ec-bba2-11e8-b2b9-ac1f6b6435d0,0
51942d5a-bba6-11e8-b2ba-ac1f6b6435d0,2
5195760a-bba7-11e8-b2ba-ac1f6b6435d0,1 0
519bc630-bbad-11e8-b2ba-ac1f6b6435d0,7 2 0
519bf49a-bbbf-11e8-b2ba-ac1f6b6435d0,6 1
51a1e896-bba1-11e8-b2b9-ac1f6b6435d0,3
51a63b64-bba9-11e8-b2ba-ac1f6b6435d0,2 0
51accc3a-bbc8-11e8-b2bc-ac1f6b6435d0,7
51c7ebd6-bbab-11e8-b2ba-ac1f6b6435d0,2
51d146c0-bbb7-11e8-b2ba-ac1f6b6435d0,2 0
51d2a37a-bbb3-11e8-b2ba-ac1f6b6435d0,5
51dfb0e6-bbbe-11e8-b2ba-ac1f6b6435d0,3 0
51ee6674-bbc6-11e8-b2bc-ac1f6b6435d0,7
51ef7530-bba5-11e8-b2ba-ac1f6b6435d0,0
5202e24c-bb9f-11e8-b2b9-ac1f6b6435d0,5
520ff980-bbba-11e8-b2ba-ac1f6b6435d0,7
522216b6-bbc3-11e8-b2bc-ac1f6b6435d0,3
5225dcd0-bba8-11e8-b2ba-ac1f6b6435d0,4
522819e8-bbb5-11e8-b2ba-ac1f6b6435d0,7
523fb1fa-bbc6-11e8-b2bc-ac1f6b6435d0,2 0
5244ece8-bba7-11e8-b2ba-ac1f6b6435d0,6
524cc7dc-bba3-11e8-b2b9-ac1f6b6435d0,5
52504e70-bbb7-11e8-b2ba-ac1f6b6435d0,5
526d9cec-bbb1-11e8-b2ba-ac1f6b6435d0,5
52784e94-bbca-11e8-b2bc-ac1f6b6435d0,3
5278f304-bb9c-11e8-b2b9-ac1f6b6435d0,0
527e6b9e-bbc5-11e8-b2bc-ac1f6b6435d0,0
5287afb6-bbb0-11e8-b2ba-ac1f6b6435d0,0
5289a3b4-bbb2-11e8-b2ba-ac1f6b6435d0,7
5297c0e2-bbc2-11e8-b2bb-ac1f6b6435d0,7
529ba352-bb9e-11e8-b2b9-ac1f6b6435d0,5
529fc1e2-bbb4-11e8-b2ba-ac1f6b6435d0,5 0
52ab7146-bbb8-11e8-b2ba-ac1f6b6435d0,6
52cd3af6-bbb8-11e8-b2ba-ac1f6b6435d0,5
52db8bf0-bbc8-11e8-b2bc-ac1f6b6435d0,4
52dcb686-bba7-11e8-b2ba-ac1f6b6435d0,2
52e3c4c4-bb9f-11e8-b2b9-ac1f6b6435d0,6
52e41f2a-bbc0-11e8-b2bb-ac1f6b6435d0,4
52ed59f2-bbbe-11e8-b2ba-ac1f6b6435d0,2
52f974c6-bbb4-11e8-b2ba-ac1f6b6435d0,2 0
5307bec2-bbc9-11e8-b2bc-ac1f6b6435d0,7
531776c4-bbb9-11e8-b2ba-ac1f6b6435d0,1
53254cc8-bba4-11e8-b2b9-ac1f6b6435d0,4
532a1dc8-bbbf-11e8-b2ba-ac1f6b6435d0,0
532bced0-bbc3-11e8-b2bc-ac1f6b6435d0,2 0
5338b658-bbc4-11e8-b2bc-ac1f6b6435d0,2
533bb96a-bbc0-11e8-b2bb-ac1f6b6435d0,0
53417128-bbbd-11e8-b2ba-ac1f6b6435d0,1 2 0
536367f6-bb9f-11e8-b2b9-ac1f6b6435d0,4
536d14d6-bb9f-11e8-b2b9-ac1f6b6435d0,4
536d8560-bb9a-11e8-b2b9-ac1f6b6435d0,2
5376550c-bba7-11e8-b2ba-ac1f6b6435d0,6
537773e0-bbb3-11e8-b2ba-ac1f6b6435d0,3
537c447a-bbb7-11e8-b2ba-ac1f6b6435d0,2
537e1922-bbb1-11e8-b2ba-ac1f6b6435d0,4
538791d8-bba6-11e8-b2ba-ac1f6b6435d0,0
538af954-bba6-11e8-b2ba-ac1f6b6435d0,5 0
5399d57e-bbc8-11e8-b2bc-ac1f6b6435d0,7 5
539f698c-bbbc-11e8-b2ba-ac1f6b6435d0,2
53a3924c-bbc0-11e8-b2bb-ac1f6b6435d0,0
53a73e54-bbc2-11e8-b2bb-ac1f6b6435d0,1
53b013ca-bbc8-11e8-b2bc-ac1f6b6435d0,4
53b6fbe2-bba3-11e8-b2b9-ac1f6b6435d0,0
53cabf7c-bb9b-11e8-b2b9-ac1f6b6435d0,3 0
53d36d9c-bbb5-11e8-b2ba-ac1f6b6435d0,5 0
53d384fc-bba2-11e8-b2b9-ac1f6b6435d0,3
53e0980e-bbac-11e8-b2ba-ac1f6b6435d0,1
53eb0b90-bbb6-11e8-b2ba-ac1f6b6435d0,0
53ecb0cc-bba6-11e8-b2ba-ac1f6b6435d0,0
53ef360e-bbb4-11e8-b2ba-ac1f6b6435d0,0 8
53f05c70-bbc1-11e8-b2bb-ac1f6b6435d0,0
540221e4-bba3-11e8-b2b9-ac1f6b6435d0,4
54029a20-bbbc-11e8-b2ba-ac1f6b6435d0,2 0
5409d29e-bbb8-11e8-b2ba-ac1f6b6435d0,3
540b038c-bbc5-11e8-b2bc-ac1f6b6435d0,6 2
540b137c-bba2-11e8-b2b9-ac1f6b6435d0,5
5412924e-bbae-11e8-b2ba-ac1f6b6435d0,6 7
541853a4-bbc3-11e8-b2bc-ac1f6b6435d0,7
541e77e4-bba4-11e8-b2b9-ac1f6b6435d0,2 0
54227c26-bbb4-11e8-b2ba-ac1f6b6435d0,1 2
54257fb8-bbc6-11e8-b2bc-ac1f6b6435d0,4
54268280-bb9b-11e8-b2b9-ac1f6b6435d0,2 0
54427408-bb9c-11e8-b2b9-ac1f6b6435d0,0
5445bb72-bba1-11e8-b2b9-ac1f6b6435d0,1
544e5488-bba8-11e8-b2ba-ac1f6b6435d0,7
5450ee3c-bb9e-11e8-b2b9-ac1f6b6435d0,3
5452297a-bbba-11e8-b2ba-ac1f6b6435d0,0
545d1cbe-bbc8-11e8-b2bc-ac1f6b6435d0,5 0
5460c404-bba0-11e8-b2b9-ac1f6b6435d0,5 2 0
5462119a-bbc0-11e8-b2bb-ac1f6b6435d0,2
546470f0-bba9-11e8-b2ba-ac1f6b6435d0,0
546dd87e-bbaa-11e8-b2ba-ac1f6b6435d0,0
54737086-bb9b-11e8-b2b9-ac1f6b6435d0,2 0
5473d4f6-bbbc-11e8-b2ba-ac1f6b6435d0,3
547c002c-bba8-11e8-b2ba-ac1f6b6435d0,2
54806574-bbba-11e8-b2ba-ac1f6b6435d0,4
5482a3fa-bb9e-11e8-b2b9-ac1f6b6435d0,3
5482f368-bba4-11e8-b2b9-ac1f6b6435d0,6
54844ee8-bba9-11e8-b2ba-ac1f6b6435d0,2 0
548469d0-bbb5-11e8-b2ba-ac1f6b6435d0,2
54875eba-bb9c-11e8-b2b9-ac1f6b6435d0,5
5487b2e6-bbc6-11e8-b2bc-ac1f6b6435d0,3
548bb82a-bb9c-11e8-b2b9-ac1f6b6435d0,4
54927e8a-bbb5-11e8-b2ba-ac1f6b6435d0,7 0
5497f390-bba8-11e8-b2ba-ac1f6b6435d0,2 0
54986792-bbc3-11e8-b2bc-ac1f6b6435d0,2 0
549bd45e-bbbe-11e8-b2ba-ac1f6b6435d0,7 0
54a9a13a-bbb2-11e8-b2ba-ac1f6b6435d0,3 0
54b06470-bbb2-11e8-b2ba-ac1f6b6435d0,2 0
54c39610-bbb9-11e8-b2ba-ac1f6b6435d0,1 0
54c5c2f0-bbaa-11e8-b2ba-ac1f6b6435d0,6
54c99a9c-bb9b-11e8-b2b9-ac1f6b6435d0,0
54cb339e-bba4-11e8-b2b9-ac1f6b6435d0,2
54d3d200-bb9b-11e8-b2b9-ac1f6b6435d0,1
54d8499c-bba6-11e8-b2ba-ac1f6b6435d0,6
54dd6610-bb9d-11e8-b2b9-ac1f6b6435d0,0
54e2f6f2-bbb6-11e8-b2ba-ac1f6b6435d0,7 0
54e9e8c0-bbae-11e8-b2ba-ac1f6b6435d0,4
54eeee6c-bbb6-11e8-b2ba-ac1f6b6435d0,3
54f41d8e-bb9c-11e8-b2b9-ac1f6b6435d0,5
54f4f408-bbbe-11e8-b2ba-ac1f6b6435d0,0
54f6134a-bbac-11e8-b2ba-ac1f6b6435d0,1
54fce3d4-bbb4-11e8-b2ba-ac1f6b6435d0,7 0
55002502-bbba-11e8-b2ba-ac1f6b6435d0,2
5505088e-bb9b-11e8-b2b9-ac1f6b6435d0,4
55055aaa-bba5-11e8-b2ba-ac1f6b6435d0,4
5507bbe8-bbc2-11e8-b2bb-ac1f6b6435d0,2
550a0d9e-bba9-11e8-b2ba-ac1f6b6435d0,7 2 0
550e971c-bbbb-11e8-b2ba-ac1f6b6435d0,4
550ed920-bbb1-11e8-b2ba-ac1f6b6435d0,0
5516814e-bbab-11e8-b2ba-ac1f6b6435d0,4
5517b50c-bbc2-11e8-b2bb-ac1f6b6435d0,1
55204908-bbac-11e8-b2ba-ac1f6b6435d0,7 0
5522940a-bbbc-11e8-b2ba-ac1f6b6435d0,2
5525c480-bb9a-11e8-b2b9-ac1f6b6435d0,0
5525fb80-bbc7-11e8-b2bc-ac1f6b6435d0,1 0
552680ae-bba0-11e8-b2b9-ac1f6b6435d0,7 0
552d2bec-bbbf-11e8-b2ba-ac1f6b6435d0,0
552d53fc-bb9b-11e8-b2b9-ac1f6b6435d0,6 5
552fdeae-bbbb-11e8-b2ba-ac1f6b6435d0,4
55346812-bbab-11e8-b2ba-ac1f6b6435d0,4 0
5539ea72-bbaf-11e8-b2ba-ac1f6b6435d0,0
5540e17e-bbb4-11e8-b2ba-ac1f6b6435d0,6
5541b6c4-bb9d-11e8-b2b9-ac1f6b6435d0,6
5543734a-bbae-11e8-b2ba-ac1f6b6435d0,2
554e44ee-bba1-11e8-b2b9-ac1f6b6435d0,0
554e9fd2-bbbc-11e8-b2ba-ac1f6b6435d0,0
55518ee4-bb9f-11e8-b2b9-ac1f6b6435d0,4
5554d2e0-bba7-11e8-b2ba-ac1f6b6435d0,3
55612730-bbba-11e8-b2ba-ac1f6b6435d0,1
556e6626-bbbe-11e8-b2ba-ac1f6b6435d0,4
557597a4-bbb2-11e8-b2ba-ac1f6b6435d0,7 2 0
557c091e-bbca-11e8-b2bc-ac1f6b6435d0,3
557f7be0-bba1-11e8-b2b9-ac1f6b6435d0,2 0
557f8b74-bba8-11e8-b2ba-ac1f6b6435d0,4
55861a6c-bbb1-11e8-b2ba-ac1f6b6435d0,5
5586ccee-bb9f-11e8-b2b9-ac1f6b6435d0,0
558d5394-bba3-11e8-b2b9-ac1f6b6435d0,7 0
558d8fac-bb9a-11e8-b2b9-ac1f6b6435d0,7
55a5f25e-bbb8-11e8-b2ba-ac1f6b6435d0,0
55a6e226-bbc8-11e8-b2bc-ac1f6b6435d0,3 0
55ac2cda-bbb0-11e8-b2ba-ac1f6b6435d0,6
55b875d0-bbc9-11e8-b2bc-ac1f6b6435d0,7
55b8e2bc-bba2-11e8-b2b9-ac1f6b6435d0,4
55d07a90-bbb0-11e8-b2ba-ac1f6b6435d0,0
55db7b40-bba4-11e8-b2b9-ac1f6b6435d0,7
55dce0ce-bbb4-11e8-b2ba-ac1f6b6435d0,0
55dd00ae-bb9b-11e8-b2b9-ac1f6b6435d0,3
55e033c0-bbc6-11e8-b2bc-ac1f6b6435d0,7
55e3d3f0-bbb1-11e8-b2ba-ac1f6b6435d0,0
55e963bc-bbaf-11e8-b2ba-ac1f6b6435d0,2
55ed3054-bbb5-11e8-b2ba-ac1f6b6435d0,4
55f55874-bbb5-11e8-b2ba-ac1f6b6435d0,2 0
5601e92e-bba4-11e8-b2b9-ac1f6b6435d0,5
560a8cc6-bbab-11e8-b2ba-ac1f6b6435d0,1 0
5611f952-bbb5-11e8-b2ba-ac1f6b6435d0,1
561bc692-bbbc-11e8-b2ba-ac1f6b6435d0,0
561e9c0a-bbb7-11e8-b2ba-ac1f6b6435d0,5
56237f6e-bba2-11e8-b2b9-ac1f6b6435d0,7
5626172a-bbb0-11e8-b2ba-ac1f6b6435d0,3 0
562f39e6-bbc3-11e8-b2bc-ac1f6b6435d0,4
5633eb38-bbc0-11e8-b2bb-ac1f6b6435d0,7 0
5640b67a-bba6-11e8-b2ba-ac1f6b6435d0,2 0
56452006-bbb6-11e8-b2ba-ac1f6b6435d0,0
5647da5e-bbb0-11e8-b2ba-ac1f6b6435d0,5 0
566043ee-bba8-11e8-b2ba-ac1f6b6435d0,0
5667843c-bbc2-11e8-b2bb-ac1f6b6435d0,3
5669718a-bbb2-11e8-b2ba-ac1f6b6435d0,4
566a7fe0-bba7-11e8-b2ba-ac1f6b6435d0,7
566f7f42-bbc8-11e8-b2bc-ac1f6b6435d0,7 0
567a7f4e-bbbb-11e8-b2ba-ac1f6b6435d0,5
5689d3f6-bbaf-11e8-b2ba-ac1f6b6435d0,2
569052de-bbc4-11e8-b2bc-ac1f6b6435d0,2 0
56921efe-bba4-11e8-b2b9-ac1f6b6435d0,4 0
569f4484-bbbe-11e8-b2ba-ac1f6b6435d0,6 1
56a4a000-bbbe-11e8-b2ba-ac1f6b6435d0,2
56a6e0a8-bba1-11e8-b2b9-ac1f6b6435d0,0
56a82b42-bbca-11e8-b2bc-ac1f6b6435d0,0
56b94636-bbb4-11e8-b2ba-ac1f6b6435d0,2
56baa9be-bba9-11e8-b2ba-ac1f6b6435d0,6 0
56cae760-bbb9-11e8-b2ba-ac1f6b6435d0,0
56cdcb60-bba5-11e8-b2ba-ac1f6b6435d0,7
56cf8588-bba3-11e8-b2b9-ac1f6b6435d0,6
56d31e4a-bbb3-11e8-b2ba-ac1f6b6435d0,4
56d8b912-bba5-11e8-b2ba-ac1f6b6435d0,7
56d92c4c-bbca-11e8-b2bc-ac1f6b6435d0,7
56db03ea-bbad-11e8-b2ba-ac1f6b6435d0,2 0
56db63e8-bb9a-11e8-b2b9-ac1f6b6435d0,7
56e73f96-bbb9-11e8-b2ba-ac1f6b6435d0,7
56ea4158-bba7-11e8-b2ba-ac1f6b6435d0,3
56eb57d8-bbbf-11e8-b2ba-ac1f6b6435d0,4
56eefc04-bbc3-11e8-b2bc-ac1f6b6435d0,0
56f06ece-bbb7-11e8-b2ba-ac1f6b6435d0,2 0
56f0f832-bbb5-11e8-b2ba-ac1f6b6435d0,7 0
56f26dfa-bbad-11e8-b2ba-ac1f6b6435d0,3
56f44fbe-bbba-11e8-b2ba-ac1f6b6435d0,6
56f90f80-bbb6-11e8-b2ba-ac1f6b6435d0,3
56fbf3f2-bb9e-11e8-b2b9-ac1f6b6435d0,3 8
57044816-bbc3-11e8-b2bc-ac1f6b6435d0,1 0
57045aa4-bbc8-11e8-b2bc-ac1f6b6435d0,6
570c74e8-bbad-11e8-b2ba-ac1f6b6435d0,5
57132c62-bbb1-11e8-b2ba-ac1f6b6435d0,2 0
57267476-bbab-11e8-b2ba-ac1f6b6435d0,5
572c2e78-bb9e-11e8-b2b9-ac1f6b6435d0,0
